time	similarity
2020-06-25 18:37:40.58	0.891873599636639
2020-06-29 10:14:32.56	0.6943116030239574
2020-07-02 10:23:07.40	0.8490467492326408
2020-07-02 10:25:43.82	0.7232818094349188
2020-07-03 05:19:21.14	0.8983616768427097
2020-07-09 11:31:36.78	0.7526463417329315
2020-07-10 01:31:55.04	0.7013033513705325
2020-07-10 02:10:40.86	0.6703985122139796
2020-07-10 02:43:00.44	0.66964964838481
2020-07-10 03:51:42.78	0.7382412049179169
2020-07-10 04:03:49.46	0.6895007331781507
2020-07-10 04:31:21.96	0.6184670775470781
2020-07-10 04:44:41.64	0.7689498174288291
2020-07-10 08:24:21.40	0.7313660475564343
2020-07-10 08:37:13.68	0.6775905215206067
2020-07-10 09:11:25.72	0.6650703770268015
2020-07-10 10:55:42.68	0.7191053934456898
2020-07-10 16:12:17.12	0.8254288504160913
2020-07-12 21:47:27.54	0.700284797796426
2020-07-12 21:52:08.56	0.6307444898466853
2020-07-13 13:17:16.02	0.7376697957267812
2020-07-14 10:47:22.32	0.6664138873899031
2020-07-15 14:41:31.06	0.6736207614862831
2020-07-15 21:36:34.52	0.7237058967775245
2020-07-15 22:32:00.04	0.6006443426348129
2020-07-16 01:50:44.74	0.6028750380954931
2020-07-17 09:56:41.58	0.7238389882890194
2020-07-17 19:59:01.10	0.844939497940219
2020-07-18 08:57:22.66	0.7190746643069446
2020-07-18 17:58:47.64	0.7390499761189552
2020-07-21 21:19:31.86	0.6126819420796584
2020-07-22 07:09:48.06	0.6619210608101551
2020-07-22 11:31:28.08	0.6658018647917633
2020-07-22 12:21:02.54	0.6907709586668339
2020-07-23 04:38:19.22	0.655949501751134
2020-07-23 04:49:33.02	0.6507456021392284
2020-07-23 20:42:00.40	0.6524435095697683
2020-07-23 20:44:23.64	0.6875902602091432
2020-07-24 20:04:14.62	0.8989646448167746
2020-07-24 20:33:50.00	0.9999999999800542
2020-07-25 13:50:33.14	0.6604378745005989
2020-07-25 17:23:50.36	0.8278069559520733
2020-07-26 18:01:15.20	0.751154147303622
2020-07-31 05:45:32.10	0.6608188078867289
2020-07-31 05:49:45.40	0.6347607236709698
2020-07-31 11:10:06.56	0.7351401141467964
2020-07-31 12:08:22.02	0.7734985656790845
2020-07-31 20:21:21.26	0.612222271173843
2020-08-02 07:29:54.72	0.8084905189509458
2020-08-02 18:41:36.50	0.8733335694950336
2020-08-03 15:10:17.32	0.7596703546447096
2020-08-04 08:44:59.52	0.802332322099289
2020-08-05 08:22:36.96	0.6036177540979146
2020-08-06 08:21:54.94	0.6102885257706107
2020-08-08 02:42:29.88	0.6059973081697436
2020-08-08 05:31:56.96	0.6815303404175833
2020-08-08 06:15:56.00	0.999999999984684
2020-08-08 06:16:06.54	0.6511983581642974
2020-08-08 06:32:23.04	0.6106573942910466
2020-08-08 06:50:20.24	0.6850256401654277
2020-08-08 07:34:10.18	0.7443260262796696
2020-08-08 07:58:21.28	0.6272090305102557
2020-08-08 09:02:51.00	0.7536772143060405
2020-08-08 09:18:06.14	0.7684109478926686
2020-08-08 09:40:31.00	0.9999999997758068
2020-08-08 10:00:49.50	0.7810884163740456
2020-08-08 11:43:50.06	0.7781041197116423
2020-08-08 12:32:37.02	0.6970363127146003
2020-08-08 14:37:48.20	0.7446095799888108
2020-08-08 20:52:13.34	0.7887922907931689
2020-08-08 23:03:45.46	0.7310321380337873
2020-08-08 23:06:29.88	0.8620637855593203
2020-08-09 02:36:29.00	0.7350628277890126
2020-08-09 03:20:40.08	0.6914574048789781
2020-08-09 11:36:37.44	0.6010626221546217
2020-08-11 10:35:34.60	0.7819313880892533
2020-08-12 01:43:32.06	0.6110374348093944
