#  2012 10  1  0 29 59.50  37.6540 -119.0197    0.140  1.34 0.00 0.00 0.00          1
MQ1P 0.830 1.00   P
MRD 1.100 -1.00   P
#  2012 10  3 20 29  7.65  37.6333 -119.0413    0.190  1.66 0.00 0.00 0.00         42
MCY 0.860 0.50   P
MDC 1.790 -1.00   P
MINS 1.660 0.50   S
MINS 1.010 1.00   P
MLI 1.030 0.20   P
MLK 1.720 0.50   P
MMLB 1.620 0.20   P
MMP 0.840 1.00   P
MMS 1.010 0.50   P
MQ1P 0.830 1.00   P
MRD 1.110 1.00   P
#  2012 10  3 20 29 14.12  37.6327 -119.0425    0.660  1.88 0.00 0.00 0.00         43
MCY 1.550 0.20   S
MCY 0.900 1.00   P
MDC 1.830 -1.00   P
MDP1 1.770 0.50   S
MINS 1.730 0.50   S
MINS 1.030 1.00   P
MLI 1.060 0.50   P
MLK 1.690 0.20   P
MMP 0.860 1.00   P
MMS 1.060 1.00   P
MQ1P 0.860 1.00   P
MRD 1.120 1.00   P
#  2012 10  3 20 29 27.63  37.6332 -119.0418   -0.300  0.99 0.00 0.00 0.00         44
MCY 0.790 1.00   P
MDC 1.770 -1.00   P
MINS 1.610 1.00   S
MINS 0.950 1.00   P
MLI 0.960 1.00   P
MMP 0.810 0.50   P
MMS 0.870 0.20   P
MQ1P 0.790 1.00   P
MRD 1.170 0.20   P
#  2012 10  3 20 29 36.97  37.6323 -119.0392    0.510  1.04 0.00 0.00 0.00         45
MCY 0.880 0.20   P
MDC 1.820 -1.00   P
MINS 1.010 0.50   P
MLI 1.050 0.20   P
MMP 0.860 1.00   P
MMS 0.980 0.50   P
MQ1P 0.840 0.50   P
#  2012 10  3 20 29 44.45  37.6292 -119.0448    1.650  0.75 0.00 0.00 0.00         46
MCY 1.110 0.20   P
MDC 1.890 -1.00   P
MDP1 1.890 0.20   S
MINS 1.060 0.50   P
MMP 0.940 0.50   P
MMS 1.160 -1.00   P
MQ1P 0.920 0.20   P
MRD 1.240 0.20   P
#  2012 10  3 20 29 59.34  37.6317 -119.0400    0.800  1.65 0.00 0.00 0.00         47
MCY 1.570 0.20   S
MCY 0.890 0.20   P
MDC 1.860 1.00   P
MDH1 3.720 1.00   S
MDY 1.280 0.20   P
MEM 2.170 1.00   P
MGPB 2.650 0.50   P
MINS 1.750 0.20   S
MINS 1.050 -1.00   P
MLI 1.070 1.00   P
MLK 1.750 0.50   P
MMLB 1.580 0.20   P
MMP 0.890 1.00   P
MMS 1.020 0.50   P
MQ1P 0.880 1.00   P
MRD 1.160 0.50   P
#  2012 10  3 20 30 48.71  37.6307 -119.0407    0.740  0.44 0.00 0.00 0.00         48
MCY 0.990 0.20   P
MDC 1.840 -1.00   P
MDP1 1.720 -1.00   S
MINS 1.050 0.50   P
MLI 1.040 0.50   P
MMP 0.860 1.00   P
MMS 1.010 0.50   P
MQ1P 0.890 0.20   P
MRD 1.110 -1.00   P
#  2012 10  3 20 31 38.90  37.6293 -119.0400    1.160  0.98 0.00 0.00 0.00         49
MCB 2.800 0.20   P
MCM 2.960 -1.00   P
MCS 2.620 0.20   P
MCY 0.940 0.20   P
MDC 1.890 1.00   P
MDR 3.730 0.20   P
MDY 1.330 0.50   P
MEM 2.180 0.20   P
MGPB 2.680 0.50   P
MINS 1.730 0.20   S
MINS 1.080 1.00   P
MLI 1.100 1.00   P
MLK 1.790 0.20   P
MMLB 1.620 0.20   P
MMP 0.900 0.50   P
MMS 1.080 1.00   P
MQ1P 0.890 1.00   P
MRD 1.270 0.50   P
#  2012 10  3 20 37 35.02  37.6340 -119.0408   -0.040  0.83 0.00 0.00 0.00         50
MCY 0.850 0.50   P
MDC 1.810 -1.00   P
MDY 1.100 0.20   P
MINS 1.640 0.50   S
MINS 0.980 1.00   P
MLI 0.790 0.20   P
MLK 1.710 0.50   P
MMP 0.840 0.50   P
MMS 0.900 0.20   P
MQ1P 0.820 1.00   P
MRD 1.080 1.00   P
#  2012 10  3 20 39 36.33  37.6055 -119.0038    2.170  0.29 0.00 0.00 0.00         51
MCV 2.980 0.20   P
MCY 1.320 0.20   P
MINS 3.290 -0.20   S
MINS 1.850 0.20   P
MLC 1.830 -0.50   P
MMP 1.010 1.00   P
MMS 1.520 0.20   P
MQ1P 1.000 0.20   P
MRD 1.320 0.50   P
#  2012 10  4  4 35  8.77  37.6352 -119.0567    0.060  0.38 0.00 0.00 0.00         52
MCY 1.620 -1.00   S
MCY 0.930 0.50   P
MDC 1.720 0.50   P
MDY 1.400 0.20   P
MINS 1.560 0.50   S
MINS 0.830 1.00   P
MLI 1.320 0.20   P
MMP 1.010 1.00   P
MMS 1.020 1.00   P
MQ1P 1.040 0.50   P
MRD 1.060 1.00   P
#  2012 10  4  4 50 35.93  37.5992 -119.0063    2.180  0.39 0.00 0.00 0.00         53
MCM 2.430 0.50   P
MCV 2.990 0.20   P
MDC 2.770 0.20   P
MINS 1.880 0.50   P
MMP 1.010 1.00   P
MMS 1.500 0.20   P
MQ1P 0.990 1.00   P
MRD 1.310 -1.00   P
#  2012 10  4  5 46 10.13  37.5963 -119.0153    1.370 -0.08 0.00 0.00 0.00         54
MINS 1.770 0.20   P
MMP 0.830 -1.00   P
MMS 1.300 0.20   P
MQ1P 0.820 0.20   P
MRD 1.130 -1.00   P
#  2012 10  4  9  4 31.45  37.6345 -119.0577    0.360 -0.26 0.00 0.00 0.00         55
MCY 1.140 0.20   P
MDY 1.420 0.20   P
MINS 1.490 0.20   S
MINS 0.890 -1.00   P
MMP 1.280 0.20   P
MMS 1.060 0.20   P
MQ1P 1.300 0.20   P
MRD 1.080 -1.00   P
