Date,Time,Lat,Lon,Depth,Mag,Mt,Nst,Gap,Clo,RMS,Auth,Subsrc,DbId,JtId,Typ,Time UTC,Cluster,dt,Amplitude,FI
2009/03/27,06:42:13.6100,60.49,-152.7692,0.26,1.0,l,0,176.0,4.0,0.05,AV,hypomag,60301593,,le,2009/03/27 06:42:13.6100,576,-5.10000251234,1885.45697413,0.0561998580514
2009/03/27,06:43:33.8200,60.4915,-152.7678,-0.12,1.7,l,0,89.0,4.0,0.06,AV,hypomag,60301598,,le,2009/03/27 06:43:33.8200,576,-9.10999886692,1141.35701673,-0.0267067030072
2009/03/27,06:44:12.3200,60.484,-152.7697,0.41,0.8,l,0,194.0,4.0,0.06,AV,hypomag,60301603,,le,2009/03/27 06:44:12.3200,576,1.14999376237,9112.63469043,-0.0744107742962
2009/03/27,06:44:56.2200,60.4917,-152.7688,-0.24,1.5,l,0,89.0,4.0,0.06,AV,hypomag,60301608,,le,2009/03/27 06:44:56.2200,576,1.12001001835,11614.2925346,-0.282674975664
2009/03/27,06:46:38.4900,60.4902,-152.768,-2.98,1.6,l,0,92.0,4.0,0.08,AV,hypomag,60301613,,le,2009/03/27 06:46:38.4900,576,1.22999735177,11995.7553307,-0.288819545417
2009/03/27,06:48:11.5700,60.4893,-152.767,0.13,1.6,l,0,112.0,4.0,0.07,AV,hypomag,60301618,,le,2009/03/27 06:48:11.5700,576,1.15000382066,11411.0340366,-0.255286657098
2009/03/27,06:49:07.2200,60.486,-152.7703,0.37,1.1,l,0,97.0,4.0,0.06,AV,hypomag,60301623,,le,2009/03/27 06:49:07.2200,576,1.09999403358,11000.5650223,-0.0613695950304
2009/03/27,06:49:22.2700,60.4852,-152.769,0.51,0.6,l,0,190.0,4.0,0.08,AV,hypomag,60301628,,le,2009/03/27 06:49:22.2700,576,1.09999403358,5928.56966579,-0.171409499732
2009/03/27,06:50:55.7800,60.491,-152.7662,-0.38,1.6,l,0,91.0,4.0,0.12,AV,hypomag,60301648,,le,2009/03/27 06:50:55.7800,576,1.10000409186,12427.3139176,-0.228317931604
2009/03/27,06:51:59.6400,60.4855,-152.7695,0.56,1.2,l,0,190.0,4.0,0.05,AV,hypomag,60301653,,le,2009/03/27 06:51:59.6400,576,1.16000175476,10748.5882639,-0.196575874136
2009/03/27,06:52:19.6300,60.5,-152.7233,1.11,0.6,l,0,132.0,2.0,0.11,AV,hypomag,60301658,,le,2009/03/27 06:52:19.6300,expired,-1.34000480175,NaN,NaN
2009/03/27,06:52:32.5100,60.483,-152.7685,0.55,1.1,l,0,198.0,4.0,0.05,AV,hypomag,60301663,,le,2009/03/27 06:52:32.5100,576,1.19000561535,10923.5581704,-0.0195261539405
2009/03/27,06:52:43.0900,60.4748,-152.7565,-0.25,0.8,l,0,222.0,4.0,0.07,AV,hypomag,60301668,,le,2009/03/27 06:52:43.0900,576,1.30000300705,8675.05537514,-0.018308360149
2009/03/27,06:53:58.0100,60.4903,-152.7678,-0.11,1.8,l,0,91.0,4.0,0.08,AV,hypomag,60301673,,le,2009/03/27 06:53:58.0100,576,1.16000175476,12310.0826724,-0.243989735715
2009/03/27,06:55:01.6100,60.4903,-152.7677,0.13,1.5,l,0,91.0,4.0,0.1,AV,hypomag,60301683,,le,2009/03/27 06:55:01.6100,576,1.08999609947,11519.1555691,-0.204919409341
2009/03/27,06:55:41.6100,60.4875,-152.77,0.54,1.2,l,0,94.0,4.0,0.1,AV,hypomag,60301688,,le,2009/03/27 06:55:41.6100,576,1.11000202596,10767.0871491,-0.124841161992
2009/03/27,06:57:04.9700,60.4893,-152.768,0.39,1.5,l,0,93.0,4.0,0.08,AV,hypomag,60301693,,le,2009/03/27 06:57:04.9700,576,1.11999996006,11765.7695339,-0.273237576591
2009/03/27,06:57:18.6000,60.4838,-152.7692,0.44,1.3,l,0,194.0,4.0,0.06,AV,hypomag,60301698,,le,2009/03/27 06:57:18.6000,576,1.12999789417,10324.9855063,-0.177613626718
2009/03/27,06:57:36.7600,60.4852,-152.7625,0.86,1.0,l,0,191.0,4.0,0.03,AV,hypomag,60301703,,le,2009/03/27 06:57:36.7600,576,1.11999996006,9266.16246417,-0.288883065347
2009/03/27,06:58:08.5700,60.4912,-152.7673,-0.11,1.6,l,0,90.0,4.0,0.06,AV,hypomag,60301708,,le,2009/03/27 06:58:08.5700,576,-8.78000669181,3291.80913669,0.134926609695
2009/03/27,06:59:45.7700,60.4872,-152.7695,0.26,1.5,l,0,95.0,4.0,0.07,AV,hypomag,60301713,,le,2009/03/27 06:59:45.7700,576,-9.13000479341,2870.55999577,-0.134261552244
2009/03/27,07:00:32.2100,60.4793,-152.7602,0.82,1.0,l,0,209.0,4.0,0.1,AV,hypomag,60301718,,le,2009/03/27 07:00:32.2100,576,1.20999142528,10601.9621968,-0.0737242203165
2009/03/27,07:01:15.1700,60.4927,-152.7667,-0.46,1.7,l,0,87.0,4.0,0.1,AV,hypomag,60301723,,le,2009/03/27 07:01:15.1700,576,1.12001001835,12308.1438342,-0.215850473678
2009/03/27,07:01:52.4700,60.486,-152.769,0.33,1.2,l,0,98.0,4.0,0.07,AV,hypomag,60301728,,le,2009/03/27 07:01:52.4700,576,1.09999403358,10700.623634,-0.201784932018
2009/03/27,07:02:57.8200,60.4867,-152.7648,0.81,1.2,l,0,98.0,4.0,0.07,AV,hypomag,60301733,,le,2009/03/27 07:02:57.8200,576,1.11000202596,10497.4346452,-0.103085193003
2009/03/27,07:03:51.5600,60.4913,-152.7623,-1.49,1.4,l,0,91.0,4.0,0.13,AV,hypomag,60301738,,le,2009/03/27 07:03:51.5600,576,1.05000436306,11537.9538181,-0.346161409773
2009/03/27,07:05:42.8700,60.4918,-152.7668,-0.2,1.7,l,0,89.0,4.0,0.07,AV,hypomag,60301743,,le,2009/03/27 07:05:42.8700,576,1.10999196768,12501.9243902,-0.207407733639
2009/03/27,07:06:53.2000,60.4913,-152.769,-0.4,1.4,l,0,90.0,4.0,0.14,AV,hypomag,60301748,,le,2009/03/27 07:06:53.2000,576,1.02999843657,11999.7180902,-0.213155597229
2009/03/27,07:07:48.2200,60.4888,-152.7693,0.37,1.3,l,0,92.0,4.0,0.09,AV,hypomag,60301753,,le,2009/03/27 07:07:48.2200,576,1.10000409186,11680.5005449,-0.216344820826
2009/03/27,07:08:35.8500,60.4917,-152.767,-0.28,1.6,l,0,89.0,4.0,0.07,AV,hypomag,60301758,,le,2009/03/27 07:08:35.8500,576,-8.81000049412,2874.02951568,0.0380809754133
2009/03/27,07:09:32.9900,60.4937,-152.7707,0.04,1.3,l,0,164.0,4.0,0.03,AV,hypomag,60301763,,le,2009/03/27 07:09:32.9900,576,1.08999609947,11426.7364135,-0.120338179505
2009/03/27,07:09:57.2200,60.4843,-152.7688,0.62,1.1,l,0,193.0,4.0,0.04,AV,hypomag,60301768,,le,2009/03/27 07:09:57.2200,576,-5.23000583053,6184.37487797,-0.124382042686
2009/03/27,07:10:09.4700,60.483,-152.7682,0.24,1.0,l,0,198.0,4.0,0.05,AV,hypomag,60301773,,le,2009/03/27 07:10:09.4700,576,1.09000615776,10502.0899375,-0.18188683525
2009/03/27,07:11:17.2900,60.4927,-152.7682,-0.16,1.7,l,0,88.0,4.0,0.07,AV,hypomag,60301778,,le,2009/03/27 07:11:17.2900,576,1.11000202596,12250.6387917,-0.256946072249
2009/03/27,07:12:19.2300,60.4883,-152.7687,0.47,1.5,l,0,94.0,4.0,0.07,AV,hypomag,60301783,,le,2009/03/27 07:12:19.2300,576,1.13999582827,11032.0003874,-0.230569694996
2009/03/27,07:12:39.8100,60.4843,-152.7672,0.49,1.0,l,0,193.0,4.0,0.01,AV,hypomag,60301788,,le,2009/03/27 07:12:39.8100,576,1.10000409186,10311.5993034,-0.157156545795
2009/03/27,07:13:16.6200,60.4907,-152.7732,-0.13,1.4,l,0,89.0,4.0,0.07,AV,hypomag,60301793,,le,2009/03/27 07:13:16.6200,576,1.16000175476,11000.7763307,-0.385096626489
2009/03/27,07:13:52.3000,60.491,-152.7667,0.32,1.0,l,0,172.0,4.0,0.04,AV,hypomag,60301798,,le,2009/03/27 07:13:52.3000,576,1.08999609947,9635.76743185,-0.0912186384615
2009/03/27,07:14:03.6000,60.4848,-152.7685,0.6,1.2,l,0,192.0,4.0,0.07,AV,hypomag,60301803,,le,2009/03/27 07:14:03.6000,576,1.15000382066,10533.1035664,-0.0380466902587
2009/03/27,07:15:03.2200,60.4912,-152.7685,-0.02,1.5,l,0,90.0,4.0,0.04,AV,hypomag,60301808,,le,2009/03/27 07:15:03.2200,576,1.08999609947,11316.1716947,-0.359015110561
2009/03/27,07:15:25.0700,60.485,-152.7683,0.51,1.3,l,0,192.0,4.0,0.05,AV,hypomag,60301813,,le,2009/03/27 07:15:25.0700,576,1.16998963058,11251.983036,-0.186143066554
2009/03/27,07:15:58.7500,60.4825,-152.7677,0.64,1.3,l,0,198.0,4.0,0.07,AV,hypomag,60301818,,le,2009/03/27 07:15:58.7500,576,1.20000354946,10621.6078804,-0.230990781165
2009/03/27,07:16:43.1200,60.4908,-152.7693,-0.05,1.6,l,0,89.0,4.0,0.05,AV,hypomag,60301823,,le,2009/03/27 07:16:43.1200,576,1.12999789417,11987.0472748,-0.234637262138
2009/03/27,07:17:36.7900,60.4847,-152.7662,0.44,1.5,l,0,101.0,4.0,0.09,AV,hypomag,60301828,,le,2009/03/27 07:17:36.7900,576,1.13999582827,11062.5165254,-0.330595875084
2009/03/27,07:17:59.7800,60.482,-152.772,0.72,1.1,l,0,200.0,4.0,0.08,AV,hypomag,60301833,,le,2009/03/27 07:17:59.7800,576,1.18000768125,10296.9360109,-0.17280541695
2009/03/27,07:18:23.0000,60.4863,-152.7685,0.53,1.1,l,0,186.0,4.0,0.04,AV,hypomag,60301838,,le,2009/03/27 07:18:23.0000,576,1.11000202596,9877.67681794,-0.139245906182
2009/03/27,07:18:46.3100,60.4888,-152.7682,0.34,1.6,l,0,94.0,4.0,0.06,AV,hypomag,60301848,,le,2009/03/27 07:18:46.3100,576,1.12999789417,11805.8050029,-0.35485726079
2009/03/27,07:19:39.1400,60.4863,-152.7732,0.14,1.6,l,0,95.0,4.0,0.07,AV,hypomag,60301853,,le,2009/03/27 07:19:39.1400,576,1.16999968886,11930.5429204,-0.319534331143
2009/03/27,07:20:30.7800,60.4867,-152.7667,0.25,1.3,l,0,98.0,4.0,0.04,AV,hypomag,60301863,,le,2009/03/27 07:20:30.7800,576,1.08999609947,10901.8397985,-0.293005156996
2009/03/27,07:21:02.2300,60.4908,-152.7687,-2.85,1.7,l,0,90.0,4.0,0.09,AV,hypomag,60301868,,le,2009/03/27 07:21:02.2300,576,1.14999376237,12420.2821775,-0.286390819499
2009/03/27,07:21:22.8600,60.4898,-152.7672,0.42,1.2,l,0,176.0,4.0,0.05,AV,hypomag,60301873,,le,2009/03/27 07:21:22.8600,576,1.13000795245,9881.20580403,-0.179568704867
2009/03/27,07:21:41.3900,60.4847,-152.7667,0.74,1.1,l,0,192.0,4.0,0.06,AV,hypomag,60301878,,le,2009/03/27 07:21:41.3900,576,1.16000175476,10511.0459271,-0.0488296374679
2009/03/27,07:22:04.2900,60.4873,-152.7698,0.51,1.5,l,0,95.0,4.0,0.07,AV,hypomag,60301883,,le,2009/03/27 07:22:04.2900,576,1.13999582827,11688.6261437,-0.338085421398
2009/03/27,07:22:33.0700,60.4857,-152.7678,0.52,1.5,l,0,98.0,4.0,0.06,AV,hypomag,60301888,,le,2009/03/27 07:22:33.0700,576,1.11999996006,11718.5742953,-0.260712463272
2009/03/27,07:22:53.0000,60.4848,-152.7677,0.6,1.4,l,0,100.0,4.0,0.04,AV,hypomag,60301893,,le,2009/03/27 07:22:53.0000,576,1.13999582827,11058.919609,-0.24451949403
2009/03/27,07:23:31.0300,60.485,-152.7688,0.36,1.4,l,0,99.0,4.0,0.06,AV,hypomag,60301898,,le,2009/03/27 07:23:31.0300,576,1.12999789417,11244.4154698,-0.324212405318
2009/03/27,07:23:58.4600,60.4858,-152.771,0.51,1.5,l,0,97.0,4.0,0.09,AV,hypomag,60301903,,le,2009/03/27 07:23:58.4600,576,1.11999996006,11485.6115598,-0.322596955945
2009/03/27,07:24:53.3500,60.4898,-152.7682,-2.06,1.5,l,0,92.0,4.0,0.08,AV,hypomag,60301913,,le,2009/03/27 07:24:53.3500,576,1.08999609947,12177.8131598,-0.27880741351
2009/03/27,07:25:27.1500,60.4852,-152.7695,0.45,1.4,l,0,98.0,4.0,0.07,AV,hypomag,60301923,,le,2009/03/27 07:25:27.1500,576,1.12999789417,11413.5390062,-0.379504591189
2009/03/27,07:25:38.7800,60.489,-152.7688,0.13,1.1,l,0,178.0,4.0,0.03,AV,hypomag,60301928,,le,2009/03/27 07:25:38.7800,576,1.04999430478,10310.4470029,-0.145803983153
2009/03/27,07:26:38.5600,60.4877,-152.771,0.69,0.8,l,0,182.0,4.0,0.06,AV,hypomag,60301938,,le,2009/03/27 07:26:38.5600,576,1.10999196768,10037.7279813,-0.119770107791
2009/03/27,07:26:57.0800,60.4858,-152.7693,0.36,2.6,l,0,98.0,4.0,0.05,AV,hypomag,60301943,,le,2009/03/27 07:26:57.0800,576,1.13000795245,11916.3584938,-0.360314700376
2009/03/27,07:27:07.3100,60.483,-152.761,2.1,1.2,l,0,198.0,4.0,0.06,AV,hypomag,60301948,,le,2009/03/27 07:27:07.3100,576,1.26999914646,10515.9115242,-0.21300021559
2009/03/27,07:27:47.0900,60.486,-152.765,0.48,1.6,l,0,99.0,4.0,0.08,AV,hypomag,60301953,,le,2009/03/27 07:27:47.0900,576,1.13000795245,12069.1443349,-0.289523227793
2009/03/27,07:28:13.4500,60.4905,-152.768,0.03,1.4,l,0,91.0,4.0,0.04,AV,hypomag,60301958,,le,2009/03/27 07:28:13.4500,576,1.14999376237,12028.4179512,-0.346246207545
2009/03/27,07:29:14.8300,60.4898,-152.7693,0.05,1.5,l,0,91.0,4.0,0.04,AV,hypomag,60301968,,le,2009/03/27 07:29:14.8300,576,1.16999968886,11868.7950605,-0.229234010325
2009/03/27,07:29:24.5800,60.4842,-152.7677,0.44,1.5,l,0,194.0,4.0,0.05,AV,hypomag,60301973,,le,2009/03/27 07:29:24.5800,576,1.16000175476,11099.7795464,-0.323786802698
2009/03/27,07:29:48.9300,60.4863,-152.7665,1.09,1.4,l,0,186.0,4.0,0.08,AV,hypomag,60301978,,le,2009/03/27 07:29:48.9300,576,1.19999349117,11081.3310127,-0.289017062996
2009/03/27,07:30:08.4600,60.4928,-152.7677,0.13,1.5,l,0,87.0,4.0,0.03,AV,hypomag,60301983,,le,2009/03/27 07:30:08.4600,,,,
2009/03/27,07:38:38.7800,60.4883,-152.7668,1.13,1.5,l,0,95.0,4.0,0.08,AV,hypomag,60302013,,le,2009/03/27 07:38:38.7800,576,1.16999968886,11449.7856675,-0.200523845118
2009/03/27,12:41:46.8200,60.4778,-152.7568,1.9,0.4,l,0,213.0,4.0,0.2,AV,hypomag,60302108,,lp,2009/03/27 12:41:46.8200,,,,
2009/03/28,05:23:32.6100,60.4942,-152.7493,1.98,0.3,l,0,161.0,3.0,0.02,AV,hypomag,60302328,,le,2009/03/28 05:23:32.6100,,,,
2009/03/28,15:42:54.0500,60.4565,-152.7582,0.52,1.5,l,0,263.0,5.0,0.18,AV,hypomag,60302458,,le,2009/03/28 15:42:54.0500,,,,
2009/03/28,15:58:55.4200,60.4973,-152.7427,1.93,1.0,l,0,150.0,3.0,0.11,AV,hypomag,60302463,,le,2009/03/28 15:58:55.4200,expired,-4.43000011146,NaN,NaN
2009/03/28,16:02:15.7500,60.4443,-152.8012,-2.37,1.0,l,0,276.0,5.0,0.14,AV,hypomag,60302478,,le,2009/03/28 16:02:15.7500,,,,
2009/03/28,16:10:31.1800,60.4663,-152.7707,0.87,1.2,l,0,242.0,5.0,0.03,AV,hypomag,60302483,,le,2009/03/28 16:10:31.1800,expired,0.89000724256,NaN,NaN
2009/03/28,16:10:46.0600,60.507,-152.7788,2.3,1.6,l,0,126.0,3.0,0.08,AV,hypomag,60302488,,le,2009/03/28 16:10:46.0600,,,,
2009/03/28,16:14:48.8000,60.4682,-152.7443,0.46,1.1,l,0,242.0,4.0,0.03,AV,hypomag,60302498,,le,2009/03/28 16:14:48.8000,,,,
2009/03/28,17:02:56.4100,60.4682,-152.7938,4.26,0.5,l,0,242.0,3.0,0.04,AV,hypomag,60302533,,le,2009/03/28 17:02:56.4100,,,,
2009/03/28,17:26:55.1900,60.4802,-152.7865,3.35,0.9,l,0,206.0,3.0,0.05,AV,hypomag,60302543,,le,2009/03/28 17:26:55.1900,,,,
2009/03/28,19:00:09.6500,60.4558,-152.7725,3.09,1.5,l,0,264.0,5.0,0.04,AV,hypomag,60302578,,le,2009/03/28 19:00:09.6500,,,,
2009/03/28,20:54:17.9800,60.4695,-152.7788,3.33,1.0,l,0,235.0,4.0,0.12,AV,hypomag,60302618,,le,2009/03/28 20:54:17.9800,,,,
2009/03/28,21:04:53.2200,60.4482,-152.806,3.17,1.1,l,0,275.0,5.0,0.27,AV,hypomag,60302628,,le,2009/03/28 21:04:53.2200,,,,
2009/03/28,21:40:00.6200,60.4667,-152.7267,-2.96,2.3,l,0,236.0,3.0,0.46,AV,hypomag,60302643,,le,2009/03/28 21:40:00.6200,,,,
2009/03/29,04:12:08.0200,60.4993,-152.7533,1.55,0.8,l,0,146.0,3.0,0.07,AV,hypomag,60302723,,le,2009/03/29 04:12:08.0200,,,,
2009/03/29,06:01:14.1900,60.4947,-152.756,1.41,0.3,l,0,161.0,3.0,0.03,AV,hypomag,60302743,,le,2009/03/29 06:01:14.1900,expired,-1.36999860406,NaN,NaN
2009/03/29,07:58:57.9800,60.4877,-152.7688,-0.01,0.3,l,0,182.0,4.0,0.03,AV,hypomag,60302773,,le,2009/03/29 07:58:57.9800,583,0.839997455478,3833.53495499,0.0400680292569
2009/03/29,15:52:35.9500,60.5013,-152.7575,2.22,0.6,l,0,141.0,3.0,0.06,AV,hypomag,60302878,,le,2009/03/29 15:52:35.9500,584,1.03999637067,3770.25911669,0.393410373393
2009/03/29,17:26:46.2100,60.4963,-152.7587,0.76,0.9,l,0,155.0,3.0,0.11,AV,hypomag,60302893,,lp,2009/03/29 17:26:46.2100,,,,
2009/03/29,17:59:43.4700,60.498,-152.754,1.39,0.7,l,0,150.0,3.0,0.04,AV,hypomag,60302898,,le,2009/03/29 17:59:43.4700,,,,
2009/03/30,11:12:23.2200,60.5033,-152.7835,-2.98,1.0,l,0,134.0,3.0,0.13,AV,hypomag,60303073,,lp,2009/03/30 11:12:23.2200,,,,
2009/03/30,15:35:01.1100,60.4888,-152.7642,0.47,0.4,l,0,179.0,4.0,0.1,AV,hypomag,60303103,,le,2009/03/30 15:35:01.1100,,,,
2009/03/30,16:23:28.6300,60.4723,-152.7722,0.75,1.0,l,0,228.0,4.0,0.11,AV,hypomag,60303123,,le,2009/03/30 16:23:28.6300,,,,
2009/03/30,17:34:38.7300,60.4903,-152.767,0.91,1.1,l,0,174.0,4.0,0.08,AV,hypomag,60303158,,le,2009/03/30 17:34:38.7300,,,,
2009/03/30,18:04:56.0100,60.4938,-152.7552,0.95,0.8,l,0,163.0,3.0,0.08,AV,hypomag,60303168,,le,2009/03/30 18:04:56.0100,,,,
2009/03/30,22:41:15.9500,60.4635,-152.7723,2.92,1.0,l,0,249.0,5.0,0.11,AV,hypomag,60303338,,le,2009/03/30 22:41:15.9500,,,,
2009/03/30,23:43:09.5400,60.4775,-152.7038,4.52,1.5,l,0,256.0,1.0,0.23,AV,hypomag,60303388,,le,2009/03/30 23:43:09.5400,,,,
2009/03/31,01:02:57.6700,60.495,-152.7525,1.96,0.9,l,0,87.0,3.0,0.06,AV,hypomag,60303438,,le,2009/03/31 01:02:57.6700,584,1.02999843657,8723.52005143,0.320699546703
2009/03/31,03:01:24.3500,60.4923,-152.7668,0.19,0.6,l,0,168.0,4.0,0.1,AV,hypomag,60303473,,lp,2009/03/31 03:01:24.3500,586,0.910003110766,3451.21108471,-0.919764401845
2009/03/31,04:17:39.2900,60.4463,-152.7698,-2.09,0.1,l,0,278.0,6.0,0.1,AV,hypomag,60303508,,lp,2009/03/31 04:17:39.2900,expired,4.39000837505,NaN,NaN
2009/03/31,04:38:57.8800,60.495,-152.7797,4.36,0.5,l,0,159.0,4.0,0.03,AV,hypomag,60303528,,lp,2009/03/31 04:38:57.8800,586,1.39000453055,3443.12632349,-0.693967461586
2009/03/31,07:20:22.8700,60.4765,-152.8043,5.65,0.2,l,0,224.0,2.0,0.05,AV,hypomag,60303603,,le,2009/03/31 07:20:22.8700,,,,
2009/03/31,07:41:20.3200,60.4745,-152.7705,1.94,0.7,l,0,222.0,4.0,0.3,AV,hypomag,60303613,,le,2009/03/31 07:41:20.3200,,,,
2009/03/31,08:33:00.4000,60.4968,-152.7547,2.57,0.6,l,0,154.0,3.0,0.03,AV,hypomag,60303623,,le,2009/03/31 08:33:00.4000,584,1.05999223888,3817.77347946,-0.0153908346201
2009/03/31,10:27:45.3500,60.4923,-152.7687,0.6,0.5,l,0,168.0,4.0,0.3,AV,hypomag,60303668,,le,2009/03/31 10:27:45.3500,,,,
2009/03/31,17:45:56.5300,60.4947,-152.7435,0.11,0.7,l,0,159.0,3.0,0.17,AV,hypomag,60303758,,le,2009/03/31 17:45:56.5300,,,,
2009/03/31,22:53:57.4700,60.4917,-152.7757,0.85,0.4,l,0,169.0,4.0,0.11,AV,hypomag,60303803,,lp,2009/03/31 22:53:57.4700,586,0.979998707771,3174.12779485,-0.76925354657
2009/03/31,22:58:04.8900,60.5005,-152.7605,-2.99,1.1,l,0,76.0,3.0,0.12,AV,hypomag,60303808,,lp,2009/03/31 22:58:04.8900,,,,
2009/04/01,00:46:57.7600,60.49,-152.77,0.72,0.6,l,0,176.0,4.0,0.12,AV,hypomag,60267513,,lp,2009/04/01 00:46:57.7600,,,,
2009/04/01,01:29:15.4300,60.4923,-152.7652,0.89,0.7,l,0,168.0,4.0,0.02,AV,hypomag,60267528,,lp,2009/04/01 01:29:15.4300,586,1.00999251008,2952.44481014,-0.801133915782
2009/04/01,01:38:44.4200,60.4865,-152.773,0.74,0.6,l,0,186.0,4.0,0.07,AV,hypomag,60267538,,le,2009/04/01 01:38:44.4200,,,,
2009/04/01,03:43:04.4900,60.4553,-152.7133,-1.11,0.5,l,0,282.0,4.0,0.07,AV,hypomag,60267568,,le,2009/04/01 03:43:04.4900,,,,
2009/04/01,05:00:21.4300,60.467,-152.7822,-0.13,0.8,l,0,242.0,4.0,0.17,AV,hypomag,60267603,,lp,2009/04/01 05:00:21.4300,586,1.15999169648,2294.76862834,-1.1460609138
2009/04/01,07:33:20.2700,60.5728,-152.8577,7.54,-0.3,l,0,183.0,4.0,0.08,AV,hypomag,60267623,,le,2009/04/01 07:33:20.2700,,,,
2009/04/01,08:44:56.0500,60.4693,-152.7875,-1.62,0.7,l,0,237.0,4.0,0.06,AV,hypomag,60267653,,le,2009/04/01 08:44:56.0500,,,,
2009/04/01,10:23:33.9200,60.4857,-152.7728,2.28,1.0,l,0,189.0,4.0,0.12,AV,hypomag,60267668,,le,2009/04/01 10:23:33.9200,,,,
2009/04/01,12:22:45.6700,60.4897,-152.7762,1.15,1.1,l,0,176.0,4.0,0.17,AV,hypomag,60267713,,le,2009/04/01 12:22:45.6700,,,,
2009/04/01,21:10:12.2100,60.4422,-152.7897,1.52,0.9,l,0,286.0,6.0,0.1,AV,hypomag,60267828,,le,2009/04/01 21:10:12.2100,,,,
2009/04/01,21:59:03.3100,60.4793,-152.7757,-0.32,0.6,l,0,208.0,4.0,0.27,AV,hypomag,60267838,,le,2009/04/01 21:59:03.3100,,,,
2009/04/02,13:07:28.3500,60.4795,-152.766,0.29,0.3,l,0,208.0,4.0,0.12,AV,hypomag,60268088,,le,2009/04/02 13:07:28.3500,586,0.939996913075,2215.76665547,-0.759165376425
2009/04/02,18:43:09.2900,60.4993,-152.7693,-2.98,0.9,l,0,77.0,3.0,0.08,AV,hypomag,60268148,,lp,2009/04/02 18:43:09.2900,,,,
2009/04/02,19:20:48.2800,60.6438,-152.7783,4.3,-0.2,l,0,258.0,8.0,0.21,AV,hypomag,60268153,,le,2009/04/02 19:20:48.2800,594,2.30000764132,834.926005947,-0.277388893068
2009/04/02,23:15:39.0000,60.4833,-152.7592,-3.0,1.1,l,0,125.0,4.0,0.22,AV,hypomag,60268203,,lp,2009/04/02 23:15:39.0000,,,,
2009/04/03,00:41:40.5900,60.466,-152.7632,-1.8,0.4,l,0,243.0,5.0,0.21,AV,hypomag,60268258,,le,2009/04/03 00:41:40.5900,,,,
2009/04/03,02:45:38.3800,60.4848,-152.9488,9.31,0.4,l,0,279.0,6.0,0.03,AV,hypomag,60268333,,le,2009/04/03 02:45:38.3800,594,-1.52999572456,1199.82691757,-0.369683348576
2009/04/03,11:51:39.1600,60.4945,-152.7768,0.58,0.3,l,0,161.0,4.0,0.15,AV,hypomag,60268708,,le,2009/04/03 11:51:39.1600,,,,
2009/04/03,14:26:10.6200,60.4645,-152.7737,1.52,0.2,l,0,247.0,5.0,0.14,AV,hypomag,60268953,,le,2009/04/03 14:26:10.6200,594,1.38999447227,1316.92895411,-0.578402973406
2009/04/03,16:23:23.4500,60.4892,-152.7742,-0.17,0.2,l,0,178.0,4.0,0.12,AV,hypomag,60269073,,le,2009/04/03 16:23:23.4500,594,0.960002839565,1406.80051389,-0.529753705299
2009/04/04,01:53:05.0800,60.4957,-152.7488,2.65,0.4,l,0,156.0,3.0,0.04,AV,hypomag,60269368,,le,2009/04/04 01:53:05.0800,596,0.929988920689,3562.67248991,0.326940513521
2009/04/04,02:03:38.1600,60.4932,-152.7483,1.75,0.5,l,0,165.0,3.0,0.06,AV,hypomag,60269373,,le,2009/04/04 02:03:38.1600,596,0.889987125993,4954.59194314,0.237087238022
2009/04/04,02:11:43.8000,60.4963,-152.74,2.67,0.8,l,0,85.0,3.0,0.05,AV,hypomag,60269393,,le,2009/04/04 02:11:43.8000,596,0.979998707771,8202.78434866,0.213829148008
2009/04/04,02:15:24.7600,60.4973,-152.742,2.42,1.1,l,0,83.0,3.0,0.05,AV,hypomag,60269403,,le,2009/04/04 02:15:24.7600,596,0.969990715384,10243.940791,0.272051842332
2009/04/04,02:18:59.5100,60.4982,-152.741,2.51,0.8,l,0,80.0,3.0,0.05,AV,hypomag,60269408,,le,2009/04/04 02:18:59.5100,expired,9.09000299871,NaN,NaN
2009/04/04,03:12:58.3600,60.4958,-152.7403,2.65,1.0,l,0,86.0,3.0,0.04,AV,hypomag,60269438,,le,2009/04/04 03:12:58.3600,596,0.979998707771,8255.46002929,0.260093928497
2009/04/04,03:14:21.9000,60.4963,-152.7428,2.57,0.8,l,0,85.0,3.0,0.04,AV,hypomag,60269443,,le,2009/04/04 03:14:21.9000,596,0.939996913075,6732.93308529,0.307492150906
2009/04/04,03:34:49.4100,60.4917,-152.7452,3.23,0.7,l,0,170.0,3.0,0.03,AV,hypomag,60269473,,le,2009/04/04 03:34:49.4100,596,1.01000256836,4661.19851931,0.39866216692
2009/04/04,04:11:28.4400,60.4952,-152.7452,2.18,0.5,l,0,157.0,3.0,0.03,AV,hypomag,60269478,,le,2009/04/04 04:11:28.4400,596,0.920001044869,4146.58066818,0.229436520487
2009/04/04,04:22:08.1500,60.4958,-152.7418,2.38,0.8,l,0,86.0,3.0,0.04,AV,hypomag,60269493,,le,2009/04/04 04:22:08.1500,,,,
2009/04/04,04:33:01.2800,60.4477,-152.6928,-1.99,0.7,l,0,299.0,5.0,0.37,AV,hypomag,60269498,,lp,2009/04/04 04:33:01.2800,,,,
