#  2008  6 17 13 27 50.42  60.5500 -152.8520    0.190  0.40 0.00 0.00 0.00          1
#  2009  1 27  6 18  6.00  60.5030 -152.7525    2.970  0.50 0.00 0.00 0.00        128
DFR 2.140 1.00   P
NCT 2.180 1.00   P
RDN 1.000 1.00   P
RDT 3.660 1.00   P
REF 2.060 1.00   S
REF 1.200 1.00   P
RSO 1.340 1.00   P
#  2009  1 25 17 29 30.28  60.4960 -152.7725   -2.950 -0.30 0.00 0.00 0.00        132
DFR 3.621 1.00   P
RDN 1.000 1.00   P
REF 2.280 1.00   S
REF 1.180 1.00   P
#  2009  1 30  6 53 38.68  60.4912 -152.9352    0.690  0.30 0.00 0.00 0.00        133
DFR 2.420 1.00   P
NCT 1.000 1.00   P
RDN 1.499 1.00   P
REF 3.779 1.00   S
REF 1.839 1.00   P
RSO 1.400 1.00   P
#  2009  1 27  5 11 46.96  60.4957 -152.7632    2.350  0.70 0.00 0.00 0.00        134
DFR 2.520 1.00   P
NCT 2.300 1.00   P
RDN 1.000 1.00   P
REF 1.980 1.00   S
REF 1.240 1.00   P
RSO 1.340 1.00   P
#  2009  1 31  8 36 14.56  60.4870 -152.7853    4.940 -0.50 0.00 0.00 0.00        135
DFR 4.480 1.00   P
RDN 1.120 1.00   P
REF 2.280 1.00   S
REF 1.140 1.00   P
RSO 1.000 1.00   P
#  2009  1 29 12 32 42.92  60.4772 -152.7350    3.730  0.70 0.00 0.00 0.00        136
NCT 2.421 1.00   P
RDN 1.000 1.00   P
REF 1.700 1.00   S
REF 1.160 1.00   P
RSO 1.040 1.00   P
#  2009  1 25 15  5  0.86  60.4673 -152.6792    3.580  0.40 0.00 0.00 0.00        140
DFR 3.541 1.00   P
RDN 1.500 1.00   P
REF 2.100 1.00   S
REF 1.000 1.00   P
#  2009  1 27  4 57  3.22  60.4880 -152.7755    5.090  0.40 0.00 0.00 0.00        141
DFR 2.840 1.00   P
NCT 2.540 1.00   P
RDN 1.000 1.00   P
REF 2.160 1.00   S
REF 1.060 1.00   P
RSO 1.020 1.00   P
#  2009  1 28  6 23  4.30  60.4945 -152.7560    2.170  0.50 0.00 0.00 0.00        142
DFR 2.780 1.00   P
NCT 2.560 1.00   P
RDN 1.000 1.00   P
REF 2.160 1.00   S
REF 1.040 1.00   P
RSO 1.180 1.00   P
#  2009  1 25 15 25 25.32  60.4630 -152.7423    3.800  0.70 0.00 0.00 0.00        143
DFR 2.561 1.00   P
RDN 1.000 1.00   P
REF 2.040 1.00   S
REF 1.080 1.00   P
#  2009  1 26 23 29 26.87  60.4930 -152.7180    1.360 -0.00 0.00 0.00 0.00        146
DFR 2.930 1.00   P
NCT 2.690 1.00   P
RDN 1.160 1.00   P
REF 1.680 1.00   S
REF 1.000 1.00   P
#  2009  1 25 21 56  1.56  60.4937 -152.7020   -1.630 -0.20 0.00 0.00 0.00        147
DFR 3.621 1.00   P
RDN 1.620 1.00   P
REF 1.360 1.00   S
REF 1.000 1.00   P
#  2009  1 25 14  6 16.78  60.4803 -152.7658    2.760  0.70 0.00 0.00 0.00        148
DFR 3.101 1.00   P
RDN 1.000 1.00   P
REF 2.160 1.00   S
REF 1.080 1.00   P
#  2009  1 25 19 28 41.74  60.4902 -152.7615   -3.000  0.80 0.00 0.00 0.00        149
DFR 4.001 1.00   P
RDN 1.020 1.00   P
REF 1.900 1.00   S
REF 1.000 1.00   P
#  2009  1 26 11 52 40.07  60.4873 -152.7530   -2.980  1.29 0.00 0.00 0.00        150
DFR 2.850 1.00   P
NCT 3.330 1.00   P
RDN 1.300 1.00   P
REF 2.120 1.00   S
REF 1.000 1.00   P
#  2009  1 29 20 35 40.96  60.4938 -152.7298    0.510 -0.00 0.00 0.00 0.00        151
DFR 3.120 1.00   P
NCT 2.861 1.00   P
RDN 1.260 1.00   P
REF 1.000 1.00   P
RSO 1.101 1.00   P
#  2009  1 23  9  8 25.78  60.5645 -152.8698   29.900  1.60 0.00 0.00 0.00        152
DFR 1.000 1.00   P
NCT 1.080 1.00   P
RDN 1.172 1.00   P
REF 5.332 1.00   S
REF 1.632 1.00   P
#  2009  1 31 15 11  0.40  60.4972 -152.7480    0.160 -0.20 0.00 0.00 0.00        153
DFR 3.080 1.00   P
RDN 1.000 1.00   P
REF 1.900 1.00   S
REF 1.280 1.00   P
RSO 1.520 1.00   P
#  2009  1 25 12 16 36.76  60.4897 -152.7520    1.980  0.70 0.00 0.00 0.00        154
DFR 2.621 1.00   P
RDN 1.000 1.00   P
REF 1.960 1.00   S
REF 1.060 1.00   P
#  2009  1 27 10 47 16.06  60.5088 -152.7258    0.220  0.00 0.00 0.00 0.00        155
DFR 3.480 1.00   P
NCT 2.860 1.00   P
RDN 1.000 1.00   P
REF 1.900 1.00   S
REF 1.520 1.00   P
RSO 1.840 1.00   P
#  2009  1 28  1 58 39.32  60.5113 -152.7450    4.380  1.00 0.00 0.00 0.00        156
NCT 1.840 1.00   P
RDN 1.000 1.00   P
REF 1.900 1.00   S
REF 1.040 1.00   P
RSO 1.600 1.00   P
#  2009  1 28 10 47 54.52  60.5028 -152.7605    0.180  0.50 0.00 0.00 0.00        157
DFR 3.460 1.00   P
NCT 3.400 1.00   P
RDN 1.000 1.00   P
REF 2.700 1.00   S
REF 1.520 1.00   P
RSO 1.620 1.00   P
#  2009  1 31  5 35 26.86  60.4977 -152.8117   -0.530  0.30 0.00 0.00 0.00        158
DFR 2.500 1.00   P
RDN 1.000 1.00   P
REF 2.420 1.00   S
REF 1.280 1.00   P
RSO 1.260 1.00   P
#  2009  1 25 23  7 15.24  60.4718 -152.7578    3.350  0.40 0.00 0.00 0.00        159
DFR 2.721 1.00   P
RDN 1.000 1.00   P
REF 2.220 1.00   S
REF 1.000 1.00   P
#  2009  1 29 13 46 53.84  60.5237 -152.6813    1.980  0.20 0.00 0.00 0.00        160
DFR 4.120 1.00   P
NCT 2.961 1.00   P
RDN 1.000 1.00   P
REF 2.180 1.00   S
REF 1.100 1.00   P
RSO 2.061 1.00   P
#  2009  1 30 19 52 36.24  60.4845 -152.7338    2.550  0.60 0.00 0.00 0.00        161
DFR 2.701 1.00   P
NCT 2.581 1.00   P
RDN 1.000 1.00   P
REF 1.940 1.00   S
REF 1.100 1.00   P
RSO 1.061 1.00   P
#  2009  1 28  2 44 36.66  60.5065 -152.7513    1.730  0.10 0.00 0.00 0.00        162
NCT 2.440 1.00   P
RDN 1.000 1.00   P
REF 1.940 1.00   S
REF 1.420 1.00   P
RSO 1.400 1.00   P
#  2009  1 31 17 31 13.08  60.4843 -152.7452   -1.650  0.50 0.00 0.00 0.00        163
DFR 3.740 1.00   P
NCT 3.760 1.00   P
RDN 1.620 1.00   P
REF 2.240 1.00   S
REF 1.000 1.00   P
RSO 1.440 1.00   P
#  2009  1 25 12 14 56.64  60.4843 -152.7382    4.220  0.80 0.00 0.00 0.00        164
DFR 3.061 1.00   P
RDN 1.000 1.00   P
REF 2.140 1.00   S
REF 1.080 1.00   P
#  2009  1 30 11 44 36.62  60.4957 -152.7865    0.340  0.30 0.00 0.00 0.00        166
DFR 2.681 1.00   P
NCT 2.361 1.00   P
RDN 1.000 1.00   P
REF 2.200 1.00   S
REF 1.100 1.00   P
#  2009  1 30  7 20 36.38  60.5083 -152.7350   -1.500  0.20 0.00 0.00 0.00        167
DFR 2.661 1.00   P
RDN 1.000 1.00   P
REF 2.000 1.00   S
REF 1.280 1.00   P
RSO 1.921 1.00   P
#  2009  1 28 16 47 22.70  60.5010 -152.7773    5.090 -0.00 0.00 0.00 0.00        168
NCT 2.540 1.00   P
RDN 1.000 1.00   P
REF 2.260 1.00   S
REF 1.100 1.00   P
RSO 1.160 1.00   P
#  2009  1 25 15  9 34.46  60.4807 -152.7608    0.980  0.50 0.00 0.00 0.00        169
DFR 2.641 1.00   P
RDN 1.000 1.00   P
REF 1.760 1.00   S
REF 1.000 1.00   P
#  2009  1 28 17 34 16.44  60.4848 -152.7505    3.060  0.10 0.00 0.00 0.00        170
NCT 2.500 1.00   P
RDN 1.000 1.00   P
REF 1.940 1.00   S
REF 1.000 1.00   P
RSO 1.060 1.00   P
#  2009  1 28  9 56 54.82  60.4978 -152.7613    0.580  0.80 0.00 0.00 0.00        171
DFR 2.780 1.00   P
NCT 2.660 1.00   P
RDN 1.000 1.00   P
REF 2.040 1.00   S
REF 1.220 1.00   P
RSO 1.340 1.00   P
#  2009  1 30 20 41 29.80  60.4670 -152.6880   -2.970  0.80 0.00 0.00 0.00        172
DFR 4.141 1.00   P
NCT 4.101 1.00   P
RDN 2.160 1.00   P
REF 2.180 1.00   S
REF 1.000 1.00   P
#  2009  1 25 22 51  6.62  60.4628 -152.7567   -1.600  1.80 0.00 0.00 0.00        173
DFR 3.741 1.00   P
RDN 1.440 1.00   P
REF 1.860 1.00   S
REF 1.000 1.00   P
#  2009  1 25 20 19  3.00  60.4893 -152.7428   -3.000  0.10 0.00 0.00 0.00        174
DFR 2.801 1.00   P
RDN 1.020 1.00   P
REF 1.660 1.00   S
REF 1.000 1.00   P
#  2009  1 25 17 53 49.26  60.4485 -152.6935    4.440  0.60 0.00 0.00 0.00        175
DFR 2.741 1.00   P
RDN 1.000 1.00   P
REF 2.360 1.00   S
REF 1.180 1.00   P
#  2009  1 25 18 16 32.26  60.4895 -152.7075    4.520  0.70 0.00 0.00 0.00        176
DFR 2.861 1.00   P
RDN 1.000 1.00   P
REF 2.420 1.00   S
REF 1.120 1.00   P
#  2009  1 29 23 44 41.26  60.4775 -152.7642    4.530  0.50 0.00 0.00 0.00        177
DFR 2.600 1.00   P
NCT 2.560 1.00   P
RDN 1.020 1.00   P
REF 2.320 1.00   S
REF 1.220 1.00   P
RSO 1.000 1.00   P
#  2009  1 27  4  0  4.58  60.4755 -152.7718    2.400  0.90 0.00 0.00 0.00        178
DFR 2.720 1.00   P
NCT 2.800 1.00   P
RDN 1.160 1.00   P
REF 2.440 1.00   S
REF 1.280 1.00   P
RSO 1.000 1.00   P
#  2009  1 25 12 14  6.48  60.4762 -152.7497    4.220  0.90 0.00 0.00 0.00        179
DFR 2.621 1.00   P
RDN 1.000 1.00   P
REF 2.160 1.00   S
REF 1.020 1.00   P
#  2009  1 30 18 28 52.44  60.4943 -152.7652   -1.750  0.20 0.00 0.00 0.00        180
DFR 3.121 1.00   P
NCT 2.601 1.00   P
RDN 1.000 1.00   P
REF 1.700 1.00   S
REF 1.280 1.00   P
RSO 1.301 1.00   P
#  2009  1 30  3 27  5.04  60.4943 -152.7660    0.960  0.30 0.00 0.00 0.00        181
NCT 2.581 1.00   P
RDN 1.000 1.00   P
REF 2.000 1.00   S
#  2009  1 28  0 59 22.66  60.4900 -152.7730    0.720  0.80 0.00 0.00 0.00        184
DFR 2.660 1.00   P
NCT 2.540 1.00   P
RDN 1.060 1.00   P
RDT 4.120 1.00   P
REF 2.080 1.00   S
REF 1.000 1.00   P
RSO 1.060 1.00   P
#  2009  1 31 11 48 13.14  60.5095 -152.7473    0.400  0.10 0.00 0.00 0.00        185
DFR 2.920 1.00   P
NCT 2.700 1.00   P
RDN 1.000 1.00   P
REF 2.080 1.00   S
REF 1.140 1.00   P
RSO 1.480 1.00   P
#  2009  1 27 21  2 48.70  60.5137 -152.7723    3.970  0.90 0.00 0.00 0.00        187
NCT 1.900 1.00   P
RDN 1.020 1.00   P
REF 2.580 1.00   S
REF 1.000 1.00   P
RSO 1.400 1.00   P
#  2009  1 29 12 28 28.74  60.5062 -152.7658    0.000  0.60 0.00 0.00 0.00        191
NCT 2.521 1.00   P
RDN 1.000 1.00   P
REF 2.060 1.00   S
REF 1.280 1.00   P
RSO 1.520 1.00   P
#  2009  1 25 22 50  2.00  60.4932 -152.7650    0.170  0.80 0.00 0.00 0.00        192
DFR 2.961 1.00   P
RDN 1.000 1.00   P
REF 1.700 1.00   S
REF 1.040 1.00   P
#  2009  1 28  1 57 39.08  60.4940 -152.7357    1.850  1.10 0.00 0.00 0.00        193
DFR 2.720 1.00   P
NCT 2.600 1.00   P
RDN 1.060 1.00   P
REF 1.880 1.00   S
REF 1.000 1.00   P
RSO 1.640 1.00   P
#  2009  1 30  3 22 40.00  60.4855 -152.7212    1.380  0.80 0.00 0.00 0.00        194
DFR 2.520 1.00   P
NCT 2.620 1.00   P
RDN 1.079 1.00   P
REF 1.159 1.00   S
REF 1.119 1.00   P
RSO 1.000 1.00   P
#  2009  1 29 13 53 45.86  60.4975 -152.7808   -1.430  0.30 0.00 0.00 0.00        196
NCT 2.620 1.00   P
RDN 1.000 1.00   P
REF 2.240 1.00   S
REF 1.280 1.00   P
RSO 1.220 1.00   P
#  2009  1 25 11 34 53.06  60.4837 -152.7453    4.430  0.80 0.00 0.00 0.00        197
DFR 2.701 1.00   P
RDN 1.000 1.00   P
REF 2.140 1.00   S
REF 1.060 1.00   P
#  2009  1 27  5  8 25.00  60.4877 -152.7743    1.190 -0.00 0.00 0.00 0.00        198
DFR 3.060 1.00   P
NCT 2.480 1.00   P
RDN 1.040 1.00   P
REF 2.040 1.00   S
REF 1.220 1.00   P
RSO 1.000 1.00   P
#  2009  1 25 20 25  9.92  60.5038 -152.7643   -1.760  0.30 0.00 0.00 0.00        199
DFR 3.441 1.00   P
RDN 1.000 1.00   P
REF 2.520 1.00   S
REF 1.360 1.00   P
#  2009  1 21 13 14 51.96  60.3172 -152.6628    9.650  0.50 0.00 0.00 0.00        200
DFR 2.740 1.00   P
NCT 2.860 1.00   P
RDN 1.700 1.00   P
REF 4.060 1.00   S
REF 1.220 1.00   P
RSO 1.000 1.00   P
#  2009  1 25 20 47 39.86  60.4700 -152.7688    3.750  0.90 0.00 0.00 0.00        201
DFR 2.761 1.00   P
RDN 1.000 1.00   P
REF 2.320 1.00   S
REF 1.100 1.00   P
#  2009  1 27  9 53 47.10  60.5323 -152.8303    4.420  0.30 0.00 0.00 0.00        202
DFR 1.720 1.00   P
NCT 1.000 1.00   P
RDN 1.000 1.00   P
RDT 3.620 1.00   P
REF 2.940 1.00   S
REF 1.460 1.00   P
RSO 1.420 1.00   P
#  2009  1 28 16 57 36.32  60.4925 -152.7442    0.870  0.50 0.00 0.00 0.00        203
DFR 2.680 1.00   P
NCT 2.780 1.00   P
RDN 1.200 1.00   P
REF 1.760 1.00   S
REF 1.000 1.00   P
RSO 1.160 1.00   P
